grlivarea,bsmtfinsf1,overallqual,neighborhood_NridgHt,exterqual,garagearea,bsmtexposure,neighborhood_StoneBr,overallcond,masvnrarea,kitchenqual,bldgtype_TwnhsE,bsmtunfsf,bsmtfintype1_None,bsmtqual,bldgtype_Twnhs,exterior1st_BrkFace,functional_Typ,agesold,yearbuilt,neighborhood_GrnHill,garagefinish_RFn,mssubclass_20,roofmatl_WdShngl,masvnr,neighborhood_NoRidge,bedroomabvgr,masvnrtype_Stone,fireplaces,lotarea
1100,0.0,6,0,3,0.0,1,0,5,0.0,3,0,1100.0,0,4,0,0,1,1,2006,0,0,1,0,0,0,3,0,0,7500
1556,300.0,6,0,3,470.0,1,0,6,340.0,3,0,482.0,0,3,0,0,1,61,1949,0,0,0,0,1,0,3,1,1,17360
1356,1148.0,6,0,3,528.0,4,0,6,0.0,3,0,96.0,0,4,0,0,1,30,1977,0,0,0,0,0,0,3,0,1,15957
1262,978.0,6,0,3,460.0,4,0,8,0.0,3,0,284.0,0,4,0,0,1,31,1976,0,1,1,0,0,0,3,0,1,9600
1661,385.0,7,0,4,550.0,3,0,6,0.0,4,0,70.0,0,4,0,0,1,13,1996,0,1,0,0,0,0,3,0,1,10667
1857,0.0,7,0,3,482.0,1,0,5,68.0,3,0,945.0,0,3,0,0,1,28,1978,0,1,0,0,1,0,4,0,1,10530
666,299.0,3,0,2,0.0,1,0,3,0.0,4,0,367.0,0,2,0,0,1,61,1946,0,0,1,0,0,0,2,0,0,5000
1981,964.0,6,0,3,522.0,3,0,5,288.0,4,0,153.0,0,4,0,0,1,32,1978,0,0,0,0,1,0,4,0,1,17082
1351,130.0,5,0,3,576.0,1,0,6,0.0,3,0,666.0,0,3,0,0,1,82,1925,0,0,0,0,0,0,3,0,1,16287
1005,488.0,5,0,3,319.0,1,0,5,0.0,3,0,517.0,0,3,0,0,1,50,1956,0,0,1,0,0,0,2,0,1,11050
2792,493.0,6,0,4,520.0,1,0,7,0.0,3,0,1017.0,0,4,0,1,0,88,1920,0,0,0,0,0,0,5,0,2,10440
1475,318.0,5,0,3,336.0,1,0,7,0.0,3,1,232.0,0,4,0,0,1,32,1976,0,0,0,0,0,0,4,0,1,2665
1978,1682.0,8,0,4,850.0,1,0,5,320.0,4,0,296.0,0,4,0,0,1,7,2003,0,1,1,0,1,0,3,0,1,10389
1606,0.0,8,1,4,871.0,1,0,5,383.0,4,0,1598.0,0,4,0,0,1,3,2006,0,1,1,0,1,0,3,1,1,9658
1158,0.0,6,0,3,0.0,1,0,5,0.0,4,0,1158.0,0,4,0,0,1,5,2004,0,0,1,0,0,0,3,0,0,7500
1822,28.0,8,1,4,678.0,1,0,5,240.0,5,0,1794.0,0,5,0,0,1,5,2005,0,1,1,0,1,0,3,0,1,14122
2259,35.0,6,0,3,450.0,2,0,5,184.0,4,0,905.0,0,4,0,0,1,54,1953,0,0,1,0,1,0,3,0,2,21000
1635,300.0,6,0,3,440.0,1,0,7,0.0,3,0,765.0,0,4,0,1,1,84,1923,0,0,0,0,0,0,3,0,1,8737
1002,828.0,5,0,3,902.0,1,0,6,76.0,3,0,174.0,0,3,0,0,1,39,1970,0,0,1,0,1,0,3,0,0,8750
1412,0.0,6,0,3,432.0,1,0,5,0.0,4,0,616.0,0,4,0,0,1,1,2006,0,0,0,0,0,0,3,0,1,8499
1728,0.0,5,0,3,576.0,1,0,5,0.0,3,0,1728.0,0,3,0,0,1,43,1965,0,0,0,0,0,0,6,0,0,11072
1290,902.0,7,0,4,662.0,3,0,5,0.0,4,0,380.0,0,4,0,0,1,2,2007,0,1,1,0,0,0,2,0,1,6762
2046,1430.0,10,1,5,878.0,4,0,5,400.0,5,0,564.0,0,5,0,0,1,2,2005,0,0,1,0,1,0,2,0,2,15431
1471,381.0,6,0,3,440.0,1,0,5,894.0,3,1,348.0,0,4,0,0,1,10,1999,0,0,0,0,1,0,3,0,0,3230
2614,956.0,6,0,3,624.0,1,0,7,0.0,3,0,384.0,0,3,0,0,1,34,1974,0,1,0,0,0,0,4,0,1,10800
2466,0.0,8,0,4,610.0,1,0,5,0.0,4,0,1580.0,0,4,0,0,1,3,2004,0,1,0,0,0,0,4,0,1,11143
1466,16.0,8,0,4,610.0,3,0,5,0.0,4,0,1450.0,0,4,0,0,1,2,2007,0,0,1,0,0,0,3,0,0,8925
969,716.0,5,0,3,440.0,3,0,6,0.0,3,0,253.0,0,3,0,0,1,32,1975,0,0,1,0,0,0,3,0,0,10356
1664,1328.0,7,0,3,663.0,1,0,6,67.0,4,0,201.0,0,4,0,0,1,29,1978,0,0,1,0,1,0,3,1,1,12299
1691,1173.0,6,0,4,550.0,1,0,5,0.0,3,0,507.0,0,3,0,0,1,42,1967,0,0,1,0,0,0,2,0,0,9900
1208,664.0,7,0,4,628.0,1,0,5,108.0,4,0,544.0,0,4,0,0,1,0,2007,0,1,1,0,1,0,2,0,0,6762
1052,527.0,5,0,3,668.0,1,0,6,172.0,3,0,525.0,0,3,0,0,1,42,1967,0,0,1,0,1,0,3,0,1,11625
1577,0.0,6,0,3,312.0,1,0,5,0.0,2,0,972.0,0,3,0,0,1,67,1939,0,0,0,0,0,0,3,0,1,6435
909,162.0,5,0,3,294.0,1,0,6,90.0,3,0,450.0,0,3,0,0,1,38,1968,0,0,1,0,1,0,3,0,0,8450
1838,1455.0,9,0,5,682.0,4,0,5,382.0,5,0,383.0,0,4,0,0,1,1,2005,0,0,1,0,1,0,3,0,1,11577
1388,509.0,6,0,3,317.0,3,0,6,62.0,3,0,166.0,0,4,0,0,1,29,1977,0,0,0,0,1,0,3,0,0,8340
1867,379.0,5,0,4,303.0,1,0,5,0.0,3,0,470.0,0,3,0,0,1,54,1955,0,0,1,0,0,0,2,0,3,10708
1301,405.0,5,0,3,440.0,2,0,5,0.0,2,0,740.0,0,3,0,0,0,85,1924,0,0,0,0,0,0,2,0,0,6911
1251,553.0,6,0,3,461.0,1,0,6,425.0,3,0,698.0,0,3,0,0,1,42,1964,0,1,1,0,1,0,3,0,2,8800
1444,1259.0,7,0,4,577.0,1,0,5,68.0,4,0,172.0,0,4,0,0,1,7,2002,0,1,1,0,1,0,3,0,0,10739
2810,482.0,8,0,4,750.0,1,0,5,336.0,4,0,971.0,0,5,0,0,1,17,1990,0,1,0,0,1,1,4,0,1,9572
923,543.0,6,0,3,264.0,1,0,5,0.0,3,1,261.0,0,4,0,0,1,30,1980,0,1,0,0,0,0,2,0,1,8012
2452,281.0,8,0,4,683.0,1,0,5,0.0,4,0,747.0,0,4,0,0,1,9,1998,0,0,0,0,0,0,4,0,1,16226
1224,0.0,4,0,3,530.0,0,0,5,0.0,3,0,0.0,1,0,0,0,1,43,1964,0,0,0,0,0,0,2,0,0,10899
1337,1201.0,6,0,3,405.0,1,0,5,443.0,3,1,36.0,0,5,0,0,1,8,1998,0,0,0,0,1,0,2,0,0,4500
1701,1390.0,5,0,3,611.0,4,0,5,0.0,3,0,0.0,0,4,0,0,0,32,1975,0,0,0,0,0,0,3,0,2,16647
1669,0.0,4,0,3,288.0,1,0,5,0.0,3,0,1093.0,0,3,0,0,0,82,1924,0,0,0,0,0,0,4,0,0,8707
952,952.0,6,0,3,288.0,2,0,6,86.0,3,0,0.0,0,3,0,0,1,39,1968,0,0,1,0,1,0,3,0,0,8300
922,512.0,5,0,3,308.0,1,0,5,0.0,3,0,410.0,0,3,0,0,1,50,1957,0,0,1,0,0,0,2,0,0,9770
1126,936.0,5,0,3,484.0,1,0,5,0.0,3,0,190.0,0,3,0,1,1,29,1977,0,1,1,0,0,0,3,0,1,17400
1280,0.0,8,0,4,506.0,2,1,5,0.0,4,1,1280.0,0,4,0,0,1,16,1992,0,1,0,0,0,0,2,0,0,5070
914,81.0,5,0,3,368.0,1,0,5,32.0,5,0,214.0,0,3,0,0,1,37,1970,0,1,1,0,1,0,3,0,0,7920
1368,1243.0,7,0,3,784.0,4,0,5,200.0,3,0,45.0,0,4,0,0,1,9,1997,0,0,0,0,1,0,2,0,0,7020
1494,547.0,6,0,3,213.0,1,0,7,0.0,4,0,224.0,0,3,0,0,1,67,1942,0,0,0,0,0,0,3,0,2,7500
1534,28.0,8,0,4,484.0,2,0,5,248.0,4,0,1496.0,0,4,0,0,1,1,2006,0,0,1,0,1,0,3,0,1,10612
1582,273.0,5,0,3,250.0,1,0,6,0.0,3,0,679.0,0,3,0,0,1,71,1938,0,0,0,0,0,0,3,0,1,6120
3222,1470.0,7,0,3,594.0,2,0,5,0.0,4,0,203.0,0,4,0,0,1,20,1990,0,0,0,0,0,0,5,0,2,12376
1516,196.0,6,0,3,472.0,1,0,6,180.0,3,0,975.0,0,3,0,0,1,45,1964,0,1,1,0,1,0,3,0,0,10004
1032,0.0,5,0,3,260.0,0,0,7,0.0,3,0,0.0,1,0,0,0,1,71,1935,0,0,0,0,0,0,2,0,1,8250
1588,0.0,3,0,3,0.0,1,0,1,0.0,3,0,448.0,0,2,0,0,0,59,1949,0,0,1,0,0,0,5,0,0,12205
1316,0.0,7,0,4,440.0,3,0,5,0.0,4,0,1316.0,0,4,0,0,1,0,2007,0,0,1,0,0,0,3,0,1,11175
1528,0.0,7,0,4,480.0,1,0,5,0.0,4,0,1528.0,0,4,0,0,1,0,2007,0,0,1,0,0,0,3,0,1,9965
2168,0.0,5,0,3,576.0,1,0,6,0.0,4,0,760.0,0,3,0,0,1,109,1900,0,0,0,0,0,0,5,0,0,8660
1422,329.0,5,0,3,288.0,1,0,5,41.0,3,0,477.0,0,3,0,0,1,55,1951,0,0,0,0,1,0,3,1,1,12375
990,588.0,4,0,3,0.0,1,0,5,0.0,3,0,402.0,0,4,0,0,1,13,1994,0,0,1,0,0,0,3,0,0,8070
1324,643.0,6,0,3,440.0,1,0,5,101.0,3,0,445.0,0,3,0,0,1,41,1965,0,1,1,0,1,0,3,0,1,8658
1690,0.0,6,0,3,463.0,1,0,5,0.0,3,0,924.0,0,4,0,0,1,7,2000,0,1,0,0,0,0,3,0,1,8063
825,180.0,5,0,3,720.0,1,0,7,0.0,3,0,0.0,0,3,0,0,1,53,1955,0,1,1,0,0,0,2,0,0,8235
1556,298.0,6,0,3,441.0,1,0,6,0.0,3,0,429.0,0,3,0,0,1,41,1968,0,0,0,0,0,0,4,0,0,11700
1797,944.0,6,0,4,616.0,2,0,5,0.0,4,0,208.0,0,4,0,0,1,17,1993,0,0,0,0,0,0,3,0,1,12961
1056,775.0,5,0,3,304.0,1,0,6,0.0,3,0,281.0,0,3,0,0,1,42,1968,0,0,1,0,0,0,3,0,1,8450
3608,0.0,10,0,4,840.0,2,0,9,0.0,5,0,1107.0,0,3,0,0,1,114,1892,0,0,0,1,0,0,4,0,2,22950
1778,1573.0,8,0,4,495.0,4,0,5,473.0,5,1,0.0,0,5,0,0,1,1,2005,0,0,0,0,1,0,2,1,1,5748
864,432.0,4,0,3,0.0,1,0,5,0.0,3,0,432.0,0,3,0,0,1,39,1971,0,0,1,0,0,0,3,0,1,10500
1221,410.0,7,0,4,400.0,1,0,5,0.0,4,0,811.0,0,4,0,0,1,5,2004,0,1,1,0,0,0,2,0,0,7500
865,144.0,6,0,3,216.0,1,0,8,0.0,3,0,238.0,0,3,0,0,1,87,1920,0,0,0,0,0,0,2,0,1,10042
1223,0.0,7,0,4,480.0,1,0,5,0.0,4,0,600.0,0,4,1,0,1,1,2005,0,1,0,0,0,0,2,0,0,2544
1452,549.0,7,0,4,506.0,1,0,5,218.0,4,1,142.0,0,4,0,0,1,10,1999,0,0,0,0,1,0,3,0,0,3768
1308,0.0,5,0,3,400.0,1,0,6,0.0,3,0,880.0,0,3,0,0,1,93,1915,0,0,0,0,0,0,2,0,0,10320
1374,241.0,7,0,4,400.0,2,0,5,0.0,4,0,30.0,0,4,0,0,1,5,2004,0,0,0,0,0,0,3,0,0,9734
1504,16.0,7,0,4,437.0,1,0,5,14.0,4,1,1330.0,0,4,0,0,1,3,2005,0,0,0,0,1,0,2,0,1,3182
1384,0.0,6,0,3,390.0,1,0,5,0.0,3,0,384.0,0,4,0,0,1,10,1997,0,0,0,0,0,0,3,0,1,8872
1411,780.0,5,0,3,310.0,3,0,6,0.0,3,0,424.0,0,3,0,0,1,52,1955,0,1,1,0,0,0,3,0,1,12198
970,630.0,5,0,3,624.0,1,0,6,0.0,3,0,340.0,0,3,0,0,1,44,1963,0,0,1,0,0,0,2,0,0,8480
904,704.0,5,0,3,912.0,3,0,8,0.0,4,0,160.0,0,4,0,0,1,38,1970,0,0,0,0,0,0,3,0,0,10200
2233,0.0,5,0,3,579.0,0,0,6,0.0,3,0,0.0,1,0,0,0,1,28,1979,0,0,0,0,0,0,5,0,0,9555
875,385.0,4,0,3,728.0,1,0,8,0.0,4,0,0.0,0,3,0,0,1,35,1972,0,0,1,0,0,0,3,0,0,7200
754,490.0,6,0,3,0.0,3,0,8,0.0,3,0,30.0,0,3,0,0,1,71,1935,0,0,0,0,0,0,2,0,0,6780
1663,1116.0,4,0,3,529.0,4,0,6,0.0,4,0,248.0,0,4,0,0,0,54,1954,0,0,1,0,0,0,2,0,2,53227
925,338.0,5,0,3,429.0,1,0,6,0.0,3,0,121.0,0,3,0,0,1,44,1965,0,0,1,0,0,0,2,0,0,9100
1308,428.0,5,0,4,256.0,1,0,7,0.0,3,0,300.0,0,3,0,0,0,69,1940,0,0,0,0,0,0,2,0,2,9600
1375,386.0,5,0,3,323.0,1,0,5,0.0,3,0,332.0,0,3,0,1,1,51,1956,0,0,1,0,0,0,3,0,1,14175
2385,938.0,8,1,4,818.0,2,0,5,280.0,4,0,379.0,0,5,0,0,1,4,2003,0,0,0,0,1,0,3,0,1,14277
1792,0.0,5,0,3,480.0,2,0,5,0.0,3,0,896.0,0,4,0,0,1,34,1974,0,0,0,0,0,0,4,0,0,9000
2464,1728.0,8,1,4,650.0,4,0,5,554.0,5,0,195.0,0,5,0,0,1,1,2007,0,0,1,0,1,0,4,1,1,13693
1569,988.0,7,0,4,660.0,1,0,5,130.0,4,1,398.0,0,4,0,0,1,2,2007,0,1,0,0,1,0,1,0,1,3635
1680,1021.0,9,0,5,1138.0,4,0,5,242.0,5,0,534.0,0,5,0,0,1,0,2009,0,0,1,0,1,0,1,1,1,10933
1337,699.0,7,0,4,531.0,2,0,5,0.0,4,0,638.0,0,4,0,0,1,4,2003,0,1,1,0,0,0,3,0,0,8450
816,574.0,6,0,3,240.0,1,0,8,0.0,3,0,242.0,0,3,0,0,1,72,1934,0,0,0,0,0,0,2,0,1,8550
1541,1201.0,7,1,4,532.0,2,0,5,226.0,4,0,340.0,0,4,0,0,1,5,2005,0,1,1,0,1,0,3,0,1,12182
1573,0.0,4,0,3,240.0,1,0,7,0.0,4,0,884.0,0,3,0,0,1,74,1935,0,0,0,0,0,0,3,0,0,6120
1461,0.0,4,0,3,384.0,1,0,7,0.0,3,0,832.0,0,3,0,0,1,60,1949,0,0,0,0,0,0,4,0,0,10800
2048,0.0,6,0,3,776.0,1,0,5,0.0,3,0,1958.0,0,3,0,0,1,34,1976,0,0,0,0,0,0,5,0,0,12760
1642,0.0,6,0,3,392.0,1,0,5,0.0,3,0,903.0,0,4,0,0,1,14,1993,0,1,0,0,0,0,3,0,1,7655
1470,283.0,6,0,3,624.0,1,0,7,0.0,3,0,455.0,0,2,0,0,0,88,1922,0,0,0,0,0,0,2,0,0,10560
2299,0.0,6,0,3,482.0,1,0,5,0.0,3,0,938.0,0,4,0,0,1,8,1999,0,0,0,0,0,0,5,0,1,7500
2035,0.0,7,0,4,434.0,1,0,5,180.0,4,0,884.0,0,4,0,0,1,9,2001,0,0,0,0,1,0,3,0,1,9505
999,784.0,5,0,3,300.0,3,0,5,0.0,3,0,141.0,0,3,0,0,1,44,1962,0,0,0,0,0,0,3,0,0,10205
1378,851.0,8,0,4,540.0,3,0,5,0.0,4,1,527.0,0,4,0,0,1,3,2004,0,0,0,0,0,0,2,0,1,4379
1118,507.0,5,0,3,410.0,2,0,7,0.0,3,0,286.0,0,4,0,0,1,67,1939,0,0,0,0,0,0,3,0,1,7800
1440,133.0,4,0,3,0.0,1,0,4,270.0,2,0,1307.0,0,3,0,0,1,53,1955,0,0,0,0,1,0,4,0,0,12108
1134,588.0,5,0,3,254.0,1,0,7,45.0,3,0,422.0,0,3,0,0,1,47,1960,0,1,1,0,1,0,2,0,0,7000
1848,0.0,6,0,3,370.0,1,0,7,0.0,4,0,833.0,0,3,0,0,1,85,1923,0,0,0,0,0,0,4,0,1,13053
1694,423.0,6,0,3,576.0,1,0,5,0.0,3,0,758.0,0,3,0,0,1,83,1925,0,0,0,0,0,0,4,0,1,8400
901,0.0,4,0,3,281.0,1,0,7,0.0,3,0,901.0,0,3,0,0,1,54,1954,0,0,1,0,0,0,2,0,0,6000
1409,52.0,6,0,3,528.0,1,0,5,0.0,3,0,809.0,0,3,0,0,1,69,1938,0,0,0,0,0,0,3,0,1,6240
1656,639.0,6,0,3,528.0,4,0,5,112.0,3,0,441.0,0,3,0,1,1,50,1960,0,0,1,0,1,0,3,1,2,31770
2332,1280.0,10,1,5,846.0,3,0,5,272.0,5,0,402.0,0,5,0,0,1,1,2007,0,0,0,0,1,0,3,1,1,12474
1113,607.0,5,0,4,264.0,1,0,7,0.0,4,0,506.0,0,3,0,0,1,59,1950,0,0,1,0,0,0,3,0,1,9600
1232,0.0,6,0,4,440.0,1,0,8,0.0,4,0,816.0,0,3,0,0,1,93,1916,0,0,0,0,0,0,3,0,1,8574
1950,1375.0,9,1,5,706.0,4,0,5,480.0,5,0,575.0,0,5,0,0,1,1,2007,0,0,1,0,1,0,2,0,1,14418
1872,929.0,7,0,3,604.0,3,0,5,102.0,3,0,916.0,0,4,0,0,1,18,1988,0,0,1,0,1,0,3,0,1,10400
1264,0.0,6,0,3,400.0,1,0,6,0.0,3,0,676.0,0,4,0,0,1,94,1914,0,0,0,0,0,0,3,0,0,15564
2500,16.0,8,0,4,683.0,4,1,5,130.0,5,0,1152.0,0,5,0,0,1,3,2005,0,0,0,0,1,0,5,1,1,13543
784,784.0,5,0,3,0.0,1,0,6,0.0,4,0,0.0,0,3,0,0,1,84,1924,0,0,0,0,0,0,2,0,0,6130
612,0.0,2,0,3,308.0,0,0,4,0.0,3,0,0.0,1,0,0,0,1,69,1940,0,0,0,0,0,0,1,0,0,5925
2403,0.0,7,0,3,349.0,2,0,7,0.0,3,0,1032.0,0,3,0,0,1,70,1940,0,0,0,0,0,0,4,0,2,24090
1644,1285.0,6,0,3,418.0,1,0,5,238.0,3,0,131.0,0,3,0,0,1,56,1953,0,0,1,0,1,0,3,1,2,9600
1729,0.0,7,0,4,542.0,1,0,5,214.0,4,0,860.0,0,4,0,0,1,5,2002,0,0,0,0,1,0,3,0,0,8158
879,0.0,5,0,3,180.0,1,0,3,0.0,3,0,830.0,0,3,0,0,1,70,1936,0,0,0,0,0,0,2,0,0,5220
864,167.0,5,0,3,572.0,1,0,7,0.0,3,0,697.0,0,3,0,0,1,51,1955,0,0,1,0,0,0,2,0,0,8172
1196,616.0,6,0,3,297.0,1,0,5,74.0,3,0,580.0,0,4,0,0,1,52,1956,0,1,1,0,1,0,2,0,1,9000
1400,209.0,6,0,3,440.0,1,0,7,203.0,3,0,463.0,0,3,0,0,1,28,1978,0,0,0,0,1,0,3,0,1,7844
1510,0.0,4,0,3,296.0,2,0,5,0.0,3,0,755.0,0,3,0,0,1,69,1940,0,0,0,0,0,0,4,0,1,9084
1294,0.0,4,0,3,0.0,0,0,7,0.0,3,0,0.0,1,0,0,0,1,108,1900,0,0,0,0,0,0,3,0,0,10800
1240,0.0,7,0,4,826.0,3,0,5,0.0,4,0,1240.0,0,4,0,0,1,1,2006,0,1,1,0,0,0,2,0,0,8556
988,36.0,5,0,3,624.0,1,0,4,51.0,3,0,952.0,0,3,0,0,1,44,1962,0,0,1,0,1,0,3,0,0,9100
1560,0.0,5,0,3,792.0,1,0,5,0.0,3,0,1560.0,0,3,0,0,1,39,1968,0,0,0,0,0,0,4,0,0,8668
1368,1078.0,5,0,3,195.0,2,0,5,0.0,3,0,0.0,0,2,0,0,0,59,1950,0,1,1,0,0,0,3,0,0,11767
1484,712.0,7,0,4,606.0,3,0,5,109.0,4,0,761.0,0,4,0,0,1,6,2004,0,1,1,0,1,0,3,0,0,8400
1226,807.0,8,0,4,484.0,4,0,5,0.0,4,1,419.0,0,4,0,0,1,26,1980,0,0,0,0,0,0,1,0,1,3874
1169,705.0,6,0,3,402.0,1,0,6,112.0,3,0,455.0,0,4,0,0,1,13,1993,0,0,1,0,1,0,3,0,1,8076
1651,242.0,7,0,3,276.0,3,0,5,364.0,3,0,0.0,0,3,0,0,1,44,1963,0,0,0,0,1,0,4,0,2,10090
816,690.0,4,0,3,288.0,2,0,6,0.0,3,0,126.0,0,3,0,0,1,71,1938,0,0,1,0,0,0,2,0,1,8877
1564,56.0,7,0,4,814.0,1,0,6,212.0,4,0,1508.0,0,4,0,0,1,1,2007,0,1,1,0,1,0,3,1,0,11058
1912,0.0,6,0,3,672.0,1,0,7,0.0,3,0,482.0,0,2,0,0,1,103,1905,0,0,0,0,0,0,3,0,1,10800
1525,0.0,7,0,4,534.0,3,0,5,0.0,4,0,1510.0,0,4,0,0,1,1,2006,0,1,1,0,0,0,3,0,1,10936
1456,0.0,6,0,4,390.0,1,0,5,0.0,4,0,728.0,0,4,0,0,1,1,2005,0,0,0,0,0,0,3,0,1,8461
1330,0.0,5,0,2,390.0,1,0,8,0.0,3,0,396.0,0,2,0,0,1,96,1910,0,0,0,0,0,0,3,0,0,7518
1720,0.0,7,0,4,400.0,1,0,5,0.0,4,0,840.0,0,4,0,0,1,6,2002,0,0,0,0,0,0,3,0,1,8010
1280,602.0,5,0,3,432.0,3,0,6,87.0,3,0,191.0,0,3,0,0,1,41,1966,0,0,0,0,1,0,3,0,1,10050
1179,248.0,8,0,4,480.0,4,1,5,0.0,3,1,918.0,0,4,0,0,1,19,1988,0,1,0,0,0,0,2,0,0,4740
960,0.0,5,0,4,576.0,1,0,7,0.0,3,0,850.0,0,3,0,0,1,81,1926,0,1,0,0,0,0,2,0,0,6978
2633,1282.0,10,0,5,804.0,4,0,5,705.0,5,0,1351.0,0,5,0,0,1,6,2001,0,1,1,0,1,1,2,0,2,11400
988,708.0,6,0,4,297.0,1,0,8,0.0,4,0,280.0,0,3,0,0,1,50,1959,0,0,1,0,0,0,3,0,0,9240
1055,632.0,7,0,3,319.0,1,0,7,0.0,3,0,423.0,0,4,1,0,1,29,1978,0,0,0,0,0,0,2,0,0,2304
1422,319.0,5,0,3,352.0,2,0,5,0.0,3,0,971.0,0,3,0,0,1,81,1926,0,0,0,0,0,0,3,0,0,7223
1320,338.0,6,0,3,484.0,1,0,5,0.0,3,0,292.0,0,4,1,0,1,13,1993,0,0,0,0,0,0,3,0,0,3612
1688,983.0,7,0,4,528.0,2,0,6,102.0,5,0,692.0,0,4,0,0,1,20,1988,0,1,1,0,1,0,2,0,1,12680
1341,637.0,7,0,3,506.0,4,0,5,0.0,4,0,663.0,0,4,0,0,1,20,1990,0,0,1,0,0,0,2,0,1,10176
954,483.0,5,0,3,576.0,3,0,5,0.0,3,0,428.0,0,3,0,0,1,30,1976,0,0,0,0,0,0,3,0,0,10780
1040,0.0,3,0,3,400.0,0,0,4,340.0,3,0,0.0,1,0,0,0,1,57,1949,0,0,0,0,1,0,2,0,0,8544
1789,681.0,7,0,3,546.0,1,0,5,513.0,3,0,177.0,0,3,0,0,1,7,2001,0,0,0,0,1,0,3,0,1,10646
1537,0.0,6,0,4,462.0,1,0,9,237.0,4,0,1319.0,0,3,0,0,1,46,1962,0,1,1,0,1,0,3,0,1,8400
884,741.0,5,0,3,270.0,1,0,6,0.0,3,0,143.0,0,3,0,0,1,55,1951,0,0,1,0,0,0,2,0,0,15428
1489,0.0,8,0,4,776.0,1,0,5,0.0,4,0,1489.0,0,4,0,0,1,0,2006,0,1,1,0,0,0,3,0,1,11216
1309,663.0,6,0,3,484.0,1,0,6,99.0,4,0,0.0,0,3,0,0,1,32,1974,0,1,1,0,1,0,3,0,1,10140
2521,837.0,6,0,3,576.0,1,0,4,0.0,3,1,105.0,0,4,0,0,0,33,1973,0,0,0,0,0,0,5,0,1,3964
1634,0.0,8,1,4,866.0,1,0,5,248.0,4,0,1626.0,0,4,0,0,1,1,2006,0,1,1,0,1,0,3,1,1,11428
1714,394.0,7,0,3,496.0,1,0,5,42.0,3,0,586.0,0,4,0,0,1,22,1988,0,0,0,0,1,0,3,0,1,10421
2454,0.0,7,0,3,576.0,1,0,8,0.0,3,0,819.0,0,3,0,0,1,128,1879,0,0,0,0,0,0,3,0,1,13500
1216,955.0,6,0,3,336.0,3,0,5,200.0,3,0,261.0,0,3,0,0,1,40,1969,0,0,1,0,1,0,3,0,0,9000
1419,945.0,8,0,4,567.0,3,1,6,0.0,4,0,474.0,0,4,0,0,1,0,2007,0,1,1,0,0,0,2,0,1,8089
980,945.0,6,0,3,0.0,4,0,5,250.0,3,0,0.0,0,4,0,0,1,31,1975,0,0,0,0,1,0,4,0,0,9400
1573,417.0,6,0,4,440.0,1,0,5,216.0,4,0,339.0,0,4,1,0,1,7,2000,0,0,0,0,1,0,3,0,0,2117
2443,0.0,6,0,4,744.0,3,0,5,353.0,4,0,1158.0,0,4,0,0,0,3,2004,0,1,0,0,1,0,4,0,1,10625
2362,901.0,8,0,4,1105.0,2,0,5,0.0,4,0,319.0,0,5,0,0,1,9,1998,0,1,0,0,0,0,3,0,2,8413
2775,0.0,10,0,5,880.0,1,0,9,0.0,4,0,1237.0,0,3,0,0,1,115,1893,0,0,0,0,0,0,3,0,1,13500
2014,1733.0,8,0,4,864.0,4,0,8,115.0,4,0,189.0,0,4,0,0,0,29,1980,0,1,1,0,1,0,2,0,2,15676
2520,565.0,7,0,4,721.0,1,0,5,290.0,4,0,638.0,0,4,0,0,1,12,1995,0,1,0,0,1,1,4,0,1,9950
1494,126.0,6,0,3,461.0,4,0,6,250.0,3,0,223.0,0,3,0,0,1,36,1974,0,0,1,0,1,0,3,0,2,15410
616,616.0,5,0,3,205.0,1,0,7,0.0,3,0,0.0,0,3,0,0,1,85,1921,0,0,0,0,0,0,2,0,0,6000
1465,0.0,6,0,3,393.0,1,0,5,0.0,3,0,789.0,0,4,0,0,1,12,1998,0,0,0,0,0,0,3,0,1,8402
1629,1124.0,8,1,4,880.0,1,0,5,296.0,4,0,1603.0,0,4,0,0,1,6,2003,0,1,1,0,1,0,3,0,1,10655
912,456.0,5,0,3,275.0,1,0,5,1.0,3,0,456.0,0,3,0,0,1,49,1958,0,1,1,0,1,0,2,0,0,10150
1552,24.0,7,0,4,782.0,3,0,5,196.0,4,0,1528.0,0,4,0,0,1,1,2005,0,1,1,0,1,0,3,0,0,10084
1430,0.0,7,0,4,605.0,1,0,5,0.0,4,0,1413.0,0,4,0,0,1,8,2001,0,1,1,0,0,0,3,0,0,16285
1458,419.0,6,0,3,440.0,1,0,5,1129.0,3,1,310.0,0,4,0,0,1,8,1999,0,0,0,0,1,0,2,0,1,3230
1488,813.0,6,0,3,552.0,1,0,6,0.0,3,0,675.0,0,4,0,0,1,39,1968,0,1,1,0,0,0,3,0,2,21579
1582,490.0,7,0,4,520.0,1,0,5,0.0,4,0,280.0,0,4,0,0,1,4,2004,0,1,0,0,0,0,3,0,0,8320
864,375.0,4,0,3,660.0,1,0,6,0.0,4,0,250.0,0,3,0,0,1,39,1970,0,0,1,0,0,0,3,0,0,6960
1838,0.0,5,0,4,372.0,3,0,5,0.0,3,0,732.0,0,4,0,0,1,1,2005,0,0,0,0,0,0,4,0,1,21930
816,641.0,5,0,4,264.0,1,0,9,0.0,4,0,175.0,0,3,0,0,1,26,1982,0,0,1,0,0,0,3,0,1,6600
