id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,electrical,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,paveddrive,wooddecksf,mosold,yrsold,saleprice,porch,pool,garage,fireplace,bsmt,masvnr,agesold,remodelled,bighouse,2ndflr
2475,20,RL,63.0,13072,0,Lvl,Inside,flat,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,ALQ,941.0,217.0,5,SBrkr,1158,1.0,1,1,3,1,4,Typ,0,0,Detchd,Unf,576.0,3,Y,0,5,2006,158000,1,0,1,0,1,0,2,1,0,0
2264,20,RL,67.0,10656,1,HLS,Inside,flat,Timber,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,PConc,4,3,Unf,0.0,1638.0,5,SBrkr,1646,0.0,2,0,3,1,4,Typ,1,4,Attchd,RFn,870.0,3,Y,192,11,2007,248900,1,0,1,1,1,1,1,0,0,0
2201,50,RL,60.0,7200,0,Lvl,Corner,flat,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,BrkTil,4,1,ALQ,569.0,162.0,5,SBrkr,1768,1.0,1,1,3,1,4,Typ,2,3,Detchd,Unf,240.0,3,Y,0,6,2007,175000,1,0,1,1,1,1,70,0,0,1
2545,190,RL,80.0,8800,0,Lvl,Inside,flat,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,Hip,CompShg,BrkFace,VinylSd,None,0.0,3,PConc,3,2,ALQ,901.0,34.0,5,SBrkr,1565,1.0,2,0,3,1,4,Min1,2,3,Attchd,RFn,299.0,3,Y,200,6,2006,185900,1,0,1,1,1,0,41,0,0,0
2660,75,RM,60.0,10800,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,2,Rec,390.0,490.0,2,SBrkr,1768,0.0,1,1,2,1,3,Typ,2,3,Detchd,Unf,320.0,3,N,0,10,2006,163000,1,0,1,1,1,0,92,0,0,1
2882,190,C (all),50.0,9000,0,Lvl,Inside,flat,IDOTRR,Norm,Norm,2fmCon,1.5Fin,5,6,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,CBlock,3,2,Unf,0.0,660.0,3,SBrkr,1396,0.0,2,0,4,2,3,Min2,0,0,None,None,0.0,0,Y,0,10,2006,115000,0,0,0,0,1,0,55,1,0,1
1379,80,RL,80.0,13014,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,3,CBlock,3,3,ALQ,528.0,480.0,3,SBrkr,1096,1.0,1,0,3,1,3,Typ,1,2,Attchd,Unf,484.0,3,Y,168,12,2008,157500,0,0,1,1,1,1,30,1,0,0
491,60,RL,0.0,15896,2,Lvl,CulDSac,flat,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,PConc,4,1,ALQ,913.0,264.0,5,SBrkr,2312,1.0,2,1,4,1,4,Typ,1,3,BuiltIn,Fin,658.0,3,Y,298,5,2009,245000,0,0,1,1,1,1,10,1,0,1
1002,120,RL,41.0,5395,1,HLS,Inside,flat,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,PConc,4,1,GLQ,733.0,604.0,4,SBrkr,1337,1.0,2,0,2,1,4,Typ,1,3,Attchd,RFn,462.0,3,Y,96,10,2008,180000,1,0,1,1,1,0,15,1,0,0
1848,160,FV,0.0,5105,2,Lvl,FR2,flat,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,PConc,4,1,GLQ,239.0,312.0,5,SBrkr,1102,0.0,2,1,2,1,4,Typ,0,0,Detchd,Unf,480.0,3,Y,0,3,2007,148800,1,0,1,0,1,0,3,1,0,1
1455,60,RL,75.0,9473,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,804.0,324.0,5,SBrkr,2031,1.0,2,1,3,1,4,Typ,1,4,Attchd,RFn,577.0,3,Y,0,3,2008,237000,1,0,1,1,1,0,6,1,0,1
908,30,RL,60.0,8400,0,Bnk,Inside,flat,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,Rec,290.0,0.0,3,FuseF,438,0.0,1,0,1,1,2,Typ,0,0,Detchd,Unf,246.0,3,N,0,1,2009,60000,0,0,1,0,1,0,89,0,0,0
1490,85,RL,64.0,12102,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,3,CBlock,4,4,ALQ,456.0,0.0,5,SBrkr,1033,0.0,1,0,3,1,3,Typ,0,0,BuiltIn,RFn,504.0,3,Y,224,4,2008,165000,0,0,1,0,1,1,32,1,0,0
1465,60,RL,41.0,10905,2,Lvl,CulDSac,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,1129.0,5,SBrkr,2327,0.0,2,1,4,1,4,Typ,1,4,BuiltIn,RFn,596.0,3,Y,0,8,2008,240000,1,0,1,1,1,0,5,1,0,1
1627,20,RL,0.0,9556,1,Lvl,Corner,flat,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,PConc,4,1,Unf,0.0,1168.0,4,SBrkr,1187,0.0,2,0,3,1,4,Typ,0,0,Attchd,RFn,420.0,3,Y,0,8,2007,160000,1,0,1,0,1,1,15,0,0,0
2849,190,RH,58.0,6430,0,Bnk,Corner,flat,SWISU,Feedr,Norm,2fmCon,1.5Fin,6,6,1945,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,3,BLQ,780.0,0.0,3,FuseF,1340,1.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,440.0,3,Y,0,7,2006,128000,0,0,1,0,1,0,61,0,0,1
1501,90,RL,65.0,6040,0,Lvl,Inside,flat,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,PConc,0,0,None,0.0,0.0,3,FuseP,1152,0.0,2,0,2,2,2,Typ,0,0,None,None,0.0,0,N,0,6,2008,82000,0,0,0,0,1,0,53,1,0,0
626,20,RL,80.0,14695,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,3,CBlock,3,1,ALQ,1387.0,175.0,4,SBrkr,1567,1.0,2,0,2,1,4,Typ,2,4,Attchd,Unf,542.0,3,Y,0,7,2009,256000,1,0,1,1,1,1,43,0,0,0
722,70,RM,50.0,9000,0,Lvl,Inside,flat,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,1,ALQ,624.0,26.0,5,SBrkr,1482,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,324.0,3,Y,0,7,2009,143000,0,0,1,0,1,0,89,0,0,1
2260,20,RL,67.0,8368,1,HLS,Inside,flat,Timber,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,1689.0,5,SBrkr,1689,0.0,2,0,3,1,4,Typ,0,0,Attchd,Fin,433.0,3,Y,100,4,2007,231713,1,0,1,0,1,0,1,0,0,0
1639,190,RL,195.0,41600,1,Lvl,FR2,flat,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,4,4,ALQ,1047.0,53.0,3,SBrkr,1424,1.0,1,1,3,1,3,Mod,0,0,2Types,Unf,828.0,3,N,144,11,2007,155000,0,0,1,0,1,0,38,0,0,0
1603,20,RL,59.0,6490,0,Lvl,Inside,flat,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,GLQ,534.0,282.0,5,SBrkr,816,0.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,264.0,3,Y,315,4,2008,128500,0,0,1,0,1,0,25,1,0,0
1520,30,RL,60.0,7290,0,Lvl,Corner,flat,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,3,BrkTil,3,1,Unf,0.0,1228.0,5,SBrkr,1424,0.0,2,0,2,1,3,Typ,1,4,Attchd,Unf,312.0,3,Y,0,4,2008,168000,1,0,1,1,1,1,87,0,0,0
1665,60,RL,0.0,7472,1,Lvl,CulDSac,flat,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,3,CBlock,3,1,ALQ,626.0,99.0,4,SBrkr,1479,1.0,1,1,4,1,4,Typ,0,0,Attchd,Fin,484.0,3,Y,0,6,2007,184000,1,0,1,0,1,1,35,0,0,1
2635,190,RL,70.0,7000,0,Lvl,Inside,flat,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,ALQ,953.0,72.0,3,SBrkr,1025,1.0,1,0,3,1,3,Typ,0,0,None,None,0.0,0,Y,96,3,2006,124000,1,0,0,0,1,0,44,1,0,0
581,20,RL,0.0,11717,1,Lvl,Inside,flat,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,3,CBlock,3,1,Unf,0.0,1442.0,3,SBrkr,1442,0.0,2,0,2,1,3,Typ,1,3,Attchd,RFn,615.0,3,Y,371,2,2009,185000,0,0,1,1,1,1,39,1,0,0
2435,60,RL,106.0,11194,1,Lvl,Corner,flat,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,PConc,4,1,Unf,0.0,1406.0,5,SBrkr,1936,0.0,2,1,3,1,4,Typ,1,3,Attchd,RFn,504.0,3,Y,188,11,2006,230500,1,0,1,1,1,1,6,1,0,1
2799,60,RL,90.0,11250,1,Lvl,Corner,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,PConc,4,2,ALQ,796.0,258.0,5,SBrkr,1939,0.0,2,1,3,1,4,Typ,1,3,Attchd,RFn,555.0,3,Y,128,5,2006,227000,1,0,1,1,1,1,8,1,0,1
883,60,RL,64.0,8633,0,Lvl,FR2,flat,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,193.0,545.0,5,SBrkr,1476,1.0,2,1,3,1,4,Typ,0,0,Attchd,Fin,540.0,3,Y,100,2,2009,173500,1,0,1,0,1,0,4,1,0,1
2537,85,RL,70.0,8400,0,Lvl,Inside,flat,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,4,4,GLQ,744.0,89.0,4,SBrkr,898,1.0,1,0,3,1,3,Typ,0,0,Attchd,RFn,326.0,3,Y,143,8,2006,140000,0,0,1,0,1,0,38,1,0,0
1120,20,RL,87.0,10037,0,Lvl,Corner,flat,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,5,1,GLQ,666.0,794.0,5,SBrkr,1460,0.0,2,0,3,1,4,Typ,1,4,Attchd,Fin,480.0,3,Y,0,8,2008,247000,1,0,1,1,1,0,2,0,0,0
774,85,RL,0.0,8014,1,Lvl,CulDSac,flat,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,3,CBlock,4,4,GLQ,456.0,0.0,3,SBrkr,1034,0.0,1,0,3,1,3,Typ,1,2,Basment,Fin,504.0,3,Y,0,6,2009,149900,0,0,1,1,1,1,31,1,0,0
1447,20,RL,0.0,12250,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,CBlock,4,2,ALQ,781.0,83.0,5,SBrkr,1174,1.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,528.0,3,Y,211,5,2008,158000,1,0,1,0,1,1,30,1,0,0
104,160,FV,0.0,2403,1,Lvl,FR2,flat,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,244.0,286.0,5,SBrkr,1080,0.0,2,1,2,1,4,Typ,0,0,Attchd,RFn,496.0,3,Y,0,6,2010,147110,1,0,1,0,1,0,7,1,0,1
2694,50,RM,50.0,8600,0,Bnk,Inside,flat,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,Unf,0.0,780.0,3,SBrkr,1376,0.0,2,0,3,1,3,Typ,1,4,Detchd,Unf,198.0,3,N,0,6,2006,119500,0,0,1,1,1,0,69,0,0,1
920,50,RL,60.0,13680,0,HLS,Inside,sloped,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,ALQ,728.0,112.0,5,SBrkr,1567,1.0,1,1,2,1,3,Min2,2,3,Detchd,Unf,440.0,3,Y,0,2,2009,205000,1,0,1,1,1,0,69,0,0,1
1951,70,RL,60.0,10800,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,CBlock,4,3,Unf,0.0,736.0,5,SBrkr,1534,0.0,1,1,3,1,4,Typ,0,0,None,None,0.0,0,N,0,7,2007,148000,1,0,0,0,1,0,112,0,0,1
9,120,RL,39.0,5389,1,Lvl,Inside,flat,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,PConc,4,1,GLQ,1180.0,415.0,5,SBrkr,1616,1.0,2,0,2,1,4,Typ,1,3,Attchd,RFn,608.0,3,Y,237,3,2010,236500,1,0,1,1,1,0,15,0,0,0
2848,50,RL,60.0,10890,0,Lvl,Inside,flat,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,2,1,LwQ,930.0,128.0,3,SBrkr,1551,1.0,2,0,3,1,2,Typ,0,0,Detchd,Unf,240.0,3,Y,0,7,2006,137000,0,0,1,0,1,0,68,0,0,1
614,20,RL,68.0,9768,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,Rec,100.0,613.0,4,SBrkr,960,1.0,1,0,2,1,3,Typ,0,0,Attchd,RFn,330.0,3,Y,0,2,2009,122000,1,0,1,0,1,0,54,1,0,0
1736,20,RL,73.0,8993,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,3,Unf,0.0,1302.0,5,SBrkr,1302,0.0,2,0,3,1,4,Typ,0,0,Attchd,Fin,436.0,3,Y,0,8,2007,176485,1,0,1,0,1,0,0,1,0,0
2686,30,RL,50.0,11672,2,Lvl,Inside,flat,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,Unf,0.0,816.0,3,FuseA,816,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,210.0,2,N,168,7,2006,109000,1,0,1,0,1,0,81,0,0,0
2257,120,RM,0.0,9763,1,Lvl,Inside,flat,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,4,PConc,4,1,GLQ,1102.0,328.0,5,SBrkr,1502,1.0,1,1,1,1,4,Typ,1,3,Attchd,Fin,286.0,3,Y,0,9,2007,330000,0,0,1,1,1,1,9,1,0,0
1284,20,RM,56.0,9836,0,Bnk,Inside,flat,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,1,GLQ,96.0,96.0,4,SBrkr,1133,1.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,308.0,3,Y,0,12,2008,143000,1,0,1,0,1,0,0,1,0,0
1765,60,RL,89.0,10557,1,Lvl,Inside,flat,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,4,PConc,5,4,GLQ,672.0,736.0,5,SBrkr,3078,1.0,2,1,4,1,4,Typ,1,3,Attchd,Fin,806.0,3,Y,108,7,2007,410000,1,0,1,1,1,1,9,1,0,1
1811,60,RL,70.0,8462,1,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,PConc,4,1,GLQ,814.0,114.0,5,SBrkr,1721,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,471.0,3,Y,300,7,2007,201000,1,0,1,0,1,1,13,1,0,1
2603,50,RL,60.0,10818,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,2,1,Unf,0.0,1077.0,3,FuseA,1760,0.0,1,1,4,1,3,Typ,1,3,Detchd,Unf,648.0,3,Y,120,2,2006,80000,1,0,1,1,1,0,96,0,0,1
2220,70,RL,61.0,7259,1,Lvl,Inside,sloped,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,ALQ,774.0,104.0,5,SBrkr,2320,1.0,2,1,3,1,4,Typ,1,3,Detchd,Unf,180.0,3,Y,224,7,2007,259500,0,0,1,1,1,0,62,0,0,1
2273,60,RL,0.0,11800,1,Lvl,Inside,flat,Timber,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,4,PConc,4,4,GLQ,766.0,356.0,5,SBrkr,2486,1.0,3,1,5,1,4,Typ,1,4,BuiltIn,Fin,452.0,3,Y,143,7,2007,279900,1,0,1,1,1,1,4,0,0,1
163,20,RL,75.0,7500,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,LwQ,340.0,0.0,5,SBrkr,1246,1.0,1,1,3,1,4,Typ,0,0,Attchd,RFn,305.0,3,Y,218,5,2010,154000,0,0,1,0,1,0,51,0,0,0
2734,50,RL,62.0,6488,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,BrkTil,3,1,LwQ,230.0,569.0,5,FuseA,1150,0.0,1,0,3,1,3,Mod,2,3,BuiltIn,Unf,215.0,3,Y,264,3,2006,128000,0,0,1,1,1,0,64,0,0,1
426,20,RL,110.0,14230,0,Lvl,Corner,flat,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,PConc,4,1,Unf,0.0,1566.0,5,SBrkr,1600,0.0,2,0,3,1,4,Typ,1,4,Attchd,RFn,890.0,3,Y,0,7,2009,256300,1,0,1,1,1,1,2,1,0,0
2216,50,RL,110.0,7810,1,HLS,Inside,flat,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,Gable,CompShg,AsbShng,CmentBd,None,0.0,3,BrkTil,3,1,GLQ,189.0,741.0,5,SBrkr,1755,0.0,2,0,4,1,4,Typ,1,3,Detchd,Unf,231.0,3,Y,0,11,2007,188000,1,0,1,1,1,0,77,0,0,1
2900,20,RL,85.0,14331,0,Lvl,Inside,flat,Timber,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,PConc,5,4,GLQ,1274.0,526.0,5,SBrkr,1800,1.0,2,0,3,1,4,Typ,1,4,Attchd,Fin,765.0,3,Y,270,5,2006,312500,1,0,1,1,1,1,4,1,0,0
97,160,FV,30.0,3182,0,Lvl,Inside,flat,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,PConc,4,1,Unf,0.0,600.0,5,SBrkr,1200,0.0,2,1,2,1,4,Typ,0,0,Detchd,RFn,480.0,3,Y,0,6,2010,151000,1,0,1,0,1,0,6,0,0,1
1680,160,RM,24.0,1920,0,Lvl,Inside,flat,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,CBlock,3,1,ALQ,471.0,294.0,5,SBrkr,1365,1.0,1,1,2,1,3,Min1,0,0,Detchd,Unf,440.0,3,Y,240,8,2007,122500,1,0,1,0,1,1,36,1,0,1
1133,60,RL,68.0,10110,0,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,2,GLQ,80.0,200.0,5,SBrkr,1696,1.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,542.0,3,Y,143,7,2008,188000,1,0,1,0,1,0,5,1,0,1
2761,60,RL,91.0,10984,1,Lvl,Corner,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,4,Unf,0.0,945.0,5,SBrkr,1809,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,638.0,3,Y,144,5,2006,209700,1,0,1,0,1,0,1,0,0,1
1642,20,RL,85.0,14082,1,HLS,Inside,flat,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,4,PConc,5,4,GLQ,1558.0,662.0,5,SBrkr,2234,1.0,1,1,1,1,4,Typ,1,4,Attchd,RFn,724.0,3,Y,390,1,2007,441929,1,0,1,1,1,1,1,1,0,0
1141,60,RL,50.0,8480,1,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,PConc,4,1,GLQ,602.0,284.0,5,SBrkr,1680,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,474.0,3,Y,144,10,2008,163000,1,0,1,0,1,1,15,0,0,1
2118,60,RL,0.0,12205,1,Low,Inside,flat,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,CBlock,3,4,LwQ,568.0,264.0,4,SBrkr,2087,0.0,2,1,5,1,4,Typ,0,0,Attchd,Fin,444.0,3,Y,133,7,2007,187500,1,0,1,0,1,1,41,0,0,1
870,20,RL,90.0,15750,0,Lvl,FR3,flat,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,PConc,4,4,GLQ,1246.0,216.0,5,SBrkr,1513,1.0,2,0,2,1,4,Typ,1,3,Attchd,Fin,521.0,3,Y,135,6,2009,220000,1,0,1,1,1,1,10,0,0,0
1875,20,RL,70.0,8050,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,ALQ,474.0,437.0,3,SBrkr,1107,1.0,1,0,3,1,4,Typ,0,0,Attchd,RFn,308.0,3,Y,88,3,2007,127000,1,0,1,0,1,0,40,0,0,0
155,20,RL,60.0,7200,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,Slab,0,0,None,0.0,0.0,5,SBrkr,827,0.0,1,0,2,1,3,Mod,1,1,Detchd,Unf,392.0,3,Y,0,4,2010,107500,0,0,1,1,1,0,55,0,0,0
1318,75,RM,35.0,6300,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,CBlock,3,1,Unf,0.0,742.0,5,SBrkr,1484,0.0,2,0,3,1,3,Typ,1,4,None,None,0.0,0,Y,0,6,2008,128000,1,0,0,1,1,0,94,0,0,1
1285,30,RM,30.0,5232,3,Bnk,Inside,flat,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,1,Unf,0.0,680.0,4,FuseP,764,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,504.0,3,N,0,6,2008,73000,0,0,1,0,1,0,83,0,0,0
2400,20,RL,72.0,11846,1,HLS,Inside,flat,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,4,PConc,5,4,GLQ,1567.0,225.0,5,SBrkr,1792,1.0,2,0,2,1,5,Typ,1,4,Attchd,Fin,874.0,3,Y,206,8,2006,374000,1,0,1,1,1,1,3,0,0,0
1068,60,RL,130.0,16900,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,4,PConc,5,2,GLQ,1075.0,404.0,5,SBrkr,2649,1.0,2,1,4,1,4,Typ,1,3,Attchd,Fin,746.0,3,Y,0,1,2008,421250,1,0,1,1,1,1,7,0,0,1
361,60,RL,0.0,9636,1,Lvl,Corner,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,Unf,0.0,808.0,4,SBrkr,1593,0.0,2,1,3,1,3,Typ,1,3,BuiltIn,RFn,389.0,3,Y,342,12,2009,178000,1,0,1,1,1,0,17,0,0,1
1493,85,RL,90.0,10012,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,4,3,BLQ,920.0,38.0,3,SBrkr,1181,1.0,2,0,3,1,3,Typ,0,0,Detchd,RFn,588.0,3,Y,0,4,2008,137500,1,0,1,0,1,0,36,1,0,0
